business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Modern Dermatology (MD Clinic) | Dr. Ishani Chatterjee Ghorai | Skin, Hair, Laser, Aesthetic, Cosmetic Clinic",Skin Clinic and Dermatologist,Dermatologist,Dermatologist,743425,West Bengal Circle,Kolkata Region,Barasat Division,"Haroa SO, Minakhan BO, Adampur BO",+91 70011 30872,https://drishanichatterjee.in/,4.7,,"Plot No- AB 55, Street Number 89, Action Area I, Newtown, Kolkata, Ghuni, West Bengal 700163","Action Area I, Newtown",22.588141099999998,88.4544889,ChIJ2WThG_11AjoREw7DneONLX8,https://www.google.com/maps/place/?q=place_id:ChIJ2WThG_11AjoREw7DneONLX8,part_335,2026-09-20 20:45:14
