business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Eventmakers | Wedding planner in Udaipur,Event Planners/Wedding Planners,Wedding planner,"Wedding planner, Event management company, Event planner, Event venue, Party planner, Wedding buffet, Wedding photographer, Wedding service",743445,West Bengal Circle,Kolkata Region,Barasat Division,"Gopalpur SO North 24 Parganas, Amta BO, Bhabanipur BO",+91 73000 55445,http://www.instagram.com/eventmakersindia/,4.9,,"first floor, 49B, Lenskart Lane, opp. Indore Namkeen, Panchwati, Udaipur, Rajasthan 313001",Panchwati,24.5977534,73.6906359,ChIJwxAcKYXlZzkRNuxQTzPmR-I,https://www.google.com/maps/place/?q=place_id:ChIJwxAcKYXlZzkRNuxQTzPmR-I,part_335,2026-09-20 20:52:05
