business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Placement Leadership | Job Placement & Recruitment Agency,HR Planning and Recruitment,Recruiter,"Recruiter, BPO Placement Agency, Contractor, Employment center, Employment consultant, Unemployment office",743426,West Bengal Circle,Kolkata Region,Barasat Division,"Hasnabad SO, Barunhat BO, Bhurkunda BO",N/A,http://www.placementleadership.com/,4.7,402,"6th Floor, Room- 621A, Gate 2, 18, Rabindra Sarani, near Central Metro, above Federal Bank, Terita Bazar, Poddar Court, Tiretti, Kolkata, West Bengal 700012","Terita Bazar, Poddar Court, Tiretti",22.573445,88.354839,ChIJzaCO-eZ3AjoRLLwtRh_xmKs,https://www.google.com/maps/place/?q=place_id:ChIJzaCO-eZ3AjoRLLwtRh_xmKs,part_335,2026-09-20 20:46:16
