business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
BEST ORTHOPAEDIC DOCTOR - DR DEEP CHAKRABORTY | JOINT REPLACEMENT | SPORT INJURY | TRAUMA,Orthopedic and Physiotherapy Clinic,Orthopedic surgeon,"Orthopedic surgeon, Hand surgeon, Hospital, Orthopedic clinic, Doctor, Pain management physician, Sports medicine clinic, Sports medicine physician, Surgeon, Surgical center",743351,West Bengal Circle,Kolkata Region,South Presidency Division,"Kulpi SO, Enayetpur BO, Paschim Gopalnagar BO",+91 96115 56616,https://orthobud.com/,4.7,,"Alexa Active Aging, Snehodiya Street No 165, BC Block, Newtown, Landmark - Swapnobhor Park, Action Area I, Newtown, Kolkata, West Bengal 700163","Action Area I, Newtown",22.582092499999998,88.4666917,ChIJAxU7Gh51AjoRJA5916Fm8k0,https://www.google.com/maps/place/?q=place_id:ChIJAxU7Gh51AjoRJA5916Fm8k0,part_335,2026-09-20 20:25:02
