business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Aastha Maternity & Surgical Nursing Home : ICU | 24 Hours Hospital | Preganancy Care | Gynecologist in Lal Baugh,Nursing Home and Maternity Hospital,Nursing home,Nursing home,744202,West Bengal Circle,Calcutta HQ Region,A - N Islands Division,"Diglipur S.O, Aerial Bay B.O, Hathilevel B.O",+91 86523 70738,https://aasthanursinghome.in/,4.4,,"Dattaram Lad Marg, opposite Eastern Metal works, Kalachowki, Lal Baug, Byculla, Mumbai, Maharashtra 400033","Kalachowki, Lal Baug, Byculla",18.9882351,72.8376469,ChIJTRErb1jO5zsR9JzBPfEomKo,https://www.google.com/maps/place/?q=place_id:ChIJTRErb1jO5zsR9JzBPfEomKo,part_336,2026-09-20 20:36:30
