business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Debasmita Music Academy | Debasmita Roy Misra | Bengali Songs, Folk, Rabindra Sangeet, Nazrul Geeti Music Teacher in Kolkata",Music and Dance Academy,Music school,"Music school, Music instructor",743711,West Bengal Circle,Kolkata Region,Barasat Division,"Suria SO, Beraberi BO, Dariapur BO",+91 82829 20928,https://sites.google.com/view/debasmitamusicacademy,5,,"Sodepur, Natagarh, near Purbachal, Purbachal, Unnyan Samitee, Kolkata, West Bengal 700113","Purbachal, Unnyan Samitee, Natagarh",22.703440099999998,88.4042745,ChIJUa7OHx2f-DkRnlpgmVI0lvM,https://www.google.com/maps/place/?q=place_id:ChIJUa7OHx2f-DkRnlpgmVI0lvM,part_336,2026-09-20 20:28:52
