business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Advent SBG Global | Premier Event Management Company,Corporate Event Planner,Event management company,Event management company,741137,West Bengal Circle,Kolkata Region,Nadia North Division,"Debagram SO, Akanda Danga BO, Akandaberia BO",N/A,https://adventsbgglobal.com/,,,"837, NH12, Action Area IIE, New Town, Panighata, West Bengal 700161",Action Area IIE,23.7237726,88.2935844,ChIJty3F_rcN-TkR4EQsJZAfB0Q,https://www.google.com/maps/place/?q=place_id:ChIJty3F_rcN-TkR4EQsJZAfB0Q,part_331,2026-09-20 20:27:40
