business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Health Care Nurshing Home - Dr.Anand Garabadu | Best Multispeciality Hospital In Cuttack,Nursing Home and Maternity Hospital,Hospital,Hospital,752020,Odisha Circle,Bhubaneswar HQ Region,Bhubaneswar Division,"Jankia S.O, Birakesharpur B.O, Chhanagiri B.O",N/A,N/A,3.3,,"Mahatab Rd, Bajrakabati, Kataka, Odisha 753012",Bajrakabati,20.440645099999998,85.9497524,ChIJ8fpJiAYNGToRR10GhGaHlbM,https://www.google.com/maps/place/?q=place_id:ChIJ8fpJiAYNGToRR10GhGaHlbM,part_337,2026-09-20 20:43:16
