business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Mithu Web Clinic - SEO Company in Bhubaneswar | India | USA,SEO Agencies,Software company,"Software company, Website designer",751029,Odisha Circle,Bhubaneswar HQ Region,Bhubaneswar Division,Mahalaxmivihar S.O,+91 96587 79730,http://www.mithuwebclinic.com/,4.5,12,"Bharatpur, Bhubaneswar, Odisha 751029",Bharatpur,20.306634499999998,85.779353,ChIJj2q8bW0IGToRGTqTr67znoY,https://www.google.com/maps/place/?q=place_id:ChIJj2q8bW0IGToRGTqTr67znoY,part_337,2026-09-20 20:30:10
