business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Be.Nirvanik | Digital Marketing Agency,Digital Marketing Agencies,Marketing agency,Marketing agency,751029,Odisha Circle,Bhubaneswar HQ Region,Bhubaneswar Division,Mahalaxmivihar S.O,+91 89842 21508,https://be.nirvanik.com/,5,1,"1st floor , K8, 1218, Sum Hospital Rd, K8 Kalinga Nagar, Kalinganagar, Bhubaneswar, Odisha 751030","K8 Kalinga Nagar, Kalinganagar",20.284359,85.7710151,ChIJo1zWiK750gkR0345-Iv9Gcw,https://www.google.com/maps/place/?q=place_id:ChIJo1zWiK750gkR0345-Iv9Gcw,part_337,2026-09-20 20:30:09
