business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Burger Singh | Mission Road | Cuttack,Fast Food and Chaat Corner,Fast food restaurant,"Fast food restaurant, Restaurant",754131,Odisha circle,Bhubaneswar HQ Region,Cuttack City Division,"AYATPUR B.O, BARDA B.O, KHENTALO B.O",+91 87671 21212,https://burgersinghonline.com/,4.2,,"935,936 & 937, Khata 64, Plot 350/934, Mission Rd, Biju Patnaik Colony, Kataka, Odisha 753001",Biju Patnaik Colony,20.4765946,85.8694125,ChIJww2J9o8TGToR6lHnrJo2h7w,https://www.google.com/maps/place/?q=place_id:ChIJww2J9o8TGToR6lHnrJo2h7w,part_340,2026-09-20 20:32:40
