business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
JS ACADEMY OF COMMERCE | BEST INSTITUTE FOR CA CS CMA STUDENTS | 11th & 12th COMMERCE CLASSES,Commerce and CA Coaching,Coaching Center,Coaching Center,754141,Odisha Circle,Bhubaneswar HQ Region,Cuttack South Division,"Kujang S.O, Balia B.O, Balisuan B.O",N/A,N/A,5,46,"Street Number 7, Jawahar Nagar, Hisar, Haryana 125001",Jawahar Nagar,29.1416665,75.7178105,ChIJAfarrh4zEjkRb0jh2jGeMkU,https://www.google.com/maps/place/?q=place_id:ChIJAfarrh4zEjkRb0jh2jGeMkU,part_340,2026-09-20 20:39:47
