business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Sarala Bhandar - Cement Supplier in Cuttack | Iron and steel rods supplier | Building material wholesaler in Cuttack,Cement and Sand Supplier,Cement Supplier,"Cement Supplier, Building materials supplier, Steel distributor",753008,Odisha Circle,Bhubaneswar HQ Region,Cuttack City Division,"Tulasipur S.O, Khatbin Sahi B.O, Kanika Rajbati S.O",+91 94372 70407,https://saralabhandarcuttack.blogspot.com/2024/04/sarala-bhandar-cuttack.html?m=1,3.7,,"Plot no 1037, Cuttack - Chandabali Rd, near Axis Bank, Jagatpur Industrial Estate, Kendrapada, Jagatpur, Odisha 754021","Jagatpur Industrial Estate, Kendrapada",20.4949667,85.934089,ChIJgSbjGNFtGToRgzDg65yrc-I,https://www.google.com/maps/place/?q=place_id:ChIJgSbjGNFtGToRgzDg65yrc-I,part_339,2026-09-20 20:26:11
