business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
SANJAY ENTERPRISES | Distributor,Frozen Food Distributor,Supplier,"Supplier, Store",754001,Odisha Circle,Bhubaneswar HQ Region,Cuttack City Division,"Fulnakhara S.O, Banguary B.O, Barimunda B.O",+91 94373 23001,http://www.ssfrozenworld.com/,4.6,64,"946/2113, COLLEGE ROA, Naharkanta, Bhubaneswar, Odisha 752101",Naharkanta,20.3204398,85.87577499999999,ChIJJUGKJk8KGToRnTgrlwzJ9JM,https://www.google.com/maps/place/?q=place_id:ChIJJUGKJk8KGToRnTgrlwzJ9JM,part_339,2026-09-20 20:31:37
