business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Jindal Panther TMT Dealer - Trupti Cement |TMT Rebars & Sariya Supplier,TMT Steel and Iron Wholesaler,Iron & Steel Store,"Iron & Steel Store, Aggregate supplier, Building materials market, Building materials supplier, Iron works, Metal supplier, Steel distributor",754030,Odisha Circle,Bhubaneswar HQ Region,Cuttack South Division,"Tigiria S.O, Achalkote B.O, Badanauput B.O",+91 94371 37594,https://www.jindalpanther.com/,,,"Banamaliprasad, Kalanga, Chandrasekharprasad, Odisha 759015",Banamaliprasad,20.5407904,85.51042199999999,ChIJtaZmjI_lGDoR1TJJ0MOdgPk,https://www.google.com/maps/place/?q=place_id:ChIJtaZmjI_lGDoR1TJJ0MOdgPk,part_339,2026-09-20 20:46:18
